date,sku_id,category,sales_quantity,unit_price,sales_revenue,stock_level
2025-12-09,SKU0013,Food,154,386.3,59490.2,16
2025-12-09,SKU0012,Electronics,22,294.95,6488.9,220
2025-12-09,SKU0042,Sports,23,374.39,8610.97,485
2025-12-09,SKU0013,Food,29,390.01,11310.29,466
2025-12-09,SKU0041,Electronics,290,301.61,87466.9,186
2025-12-09,SKU0047,Food,72,62.71,4515.12,4
2025-12-10,SKU0044,Electronics,127,426.12,54117.24,395
2025-12-10,SKU0009,Electronics,23,349.99,8049.77,281
2025-12-10,SKU0005,Food,67,307.36,20593.12,108
2025-12-10,SKU0001,Food,25,265.83,6645.75,332
2025-12-11,SKU0031,Clothing,252,433.6,109267.2,436
2025-12-11,SKU0048,Food,142,274.05,38915.1,39
2025-12-12,SKU0011,Sports,28,108.46,3036.88,58
2025-12-12,SKU0019,Home,274,96.38,26408.12,86
2025-12-12,SKU0014,Sports,144,272.67,39264.48,87
2025-12-12,SKU0018,Electronics,45,154.2,6939.0,159
2025-12-12,SKU0029,Clothing,147,399.23,58686.81,281
2025-12-12,SKU0021,Home,60,367.19,22031.4,75
2025-12-12,SKU0029,Clothing,21,253.44,5322.24,150
2025-12-12,SKU0020,Home,29,257.53,7468.37,112
2025-12-13,SKU0022,Food,9,481.57,4334.13,197
2025-12-13,SKU0043,Sports,115,393.27,45226.05,348
2025-12-13,SKU0009,Electronics,12,413.72,4964.64,75
2025-12-13,SKU0016,Clothing,22,159.11,3500.42,278
2025-12-13,SKU0049,Electronics,64,346.61,22183.04,109
2025-12-13,SKU0033,Home,-2,175.58,-351.16,335
2025-12-13,SKU0008,Clothing,-4,164.02,-656.08,229
2025-12-13,SKU0014,Sports,14,195.39,2735.46,277
2025-12-14,SKU0025,Electronics,1930,49.26,95071.8,485
2025-12-14,SKU0039,Clothing,39,276.1,10767.9,396
2025-12-14,SKU0010,Electronics,82,512.59,42032.38,276
2025-12-14,SKU0013,Food,16,360.56,5768.96,329
2025-12-14,SKU0014,Sports,51,344.43,17565.93,195
2025-12-15,SKU0047,Food,72,76.94,5539.68,347
2025-12-15,SKU0029,Clothing,125,306.46,38307.5,41
2025-12-15,SKU0024,Sports,132,30.9,4078.8,422
2025-12-16,SKU0001,Food,-11,427.55,-4703.05,394
2025-12-16,SKU0011,Sports,39,101.77,3969.03,271
2025-12-16,SKU0042,Sports,14,554.58,7764.12,46
2025-12-16,SKU0043,Sports,84,514.77,43240.68,192
2025-12-16,SKU0013,Food,36,242.37,8725.32,355
2025-12-16,SKU0011,Sports,31,103.67,3213.77,455
2025-12-16,SKU0039,Clothing,98,238.42,23365.16,396
2025-12-16,SKU0025,Electronics,462,70.87,32741.94,234
2025-12-16,SKU0049,Electronics,76,386.43,29368.68,279
2025-12-16,SKU0001,Food,18,319.41,5749.38,299
2025-12-16,SKU0001,Food,16,426.86,6829.76,288
2025-12-16,SKU0004,Electronics,84,104.22,8754.48,347
2025-12-16,SKU0042,Sports,88,406.13,35739.44,140
2025-12-16,SKU0040,Sports,26,510.33,13268.58,44
2025-12-17,SKU0022,Food,60,418.15,25089.0,194
2025-12-17,SKU0046,Food,58,445.45,25836.1,272
2025-12-17,SKU0035,Electronics,74,85.6,6334.4,213
2025-12-17,SKU0037,Home,37,420.54,15559.98,135
2025-12-17,SKU0044,Electronics,49,545.57,26732.93,437
2025-12-17,SKU0024,Sports,37,38.49,1424.13,137
2025-12-18,SKU0017,Food,87,212.6,18496.2,81
2025-12-18,SKU0040,Sports,30,585.42,17562.6,157
2025-12-18,SKU0024,Sports,110,30.2,3322.0,452
2025-12-18,SKU0008,Clothing,57,153.43,8745.51,95
2025-12-18,SKU0011,Sports,13,107.79,1401.27,231
2025-12-19,SKU0015,Home,29,146.94,4261.26,71
2025-12-19,SKU0008,Clothing,21,191.46,4020.66,276
2025-12-19,SKU0001,Food,20,397.77,7955.4,101
2025-12-19,SKU0017,Food,12,277.03,3324.36,205
2025-12-19,SKU0024,Sports,85,25.17,2139.45,381
2025-12-19,SKU0045,Food,609,507.25,308915.25,24
2025-12-19,SKU0034,Sports,70,270.96,18967.2,74
2025-12-20,SKU0013,Food,74,335.43,24821.82,213
2025-12-20,SKU0019,Home,88,89.27,7855.76,207
2025-12-20,SKU0012,Electronics,58,196.86,11417.88,313
2025-12-20,SKU0001,Food,44,309.16,13603.04,375
2025-12-20,SKU0019,Home,49,65.16,3192.84,40
2025-12-20,SKU0016,Clothing,18,148.02,2664.36,1
2025-12-20,SKU0011,Sports,8,73.46,587.68,197
2025-12-21,SKU0001,Food,4,278.97,1115.88,133
2025-12-21,SKU0009,Electronics,54,248.41,13414.14,355
2025-12-21,SKU0050,Sports,80,338.45,27076.0,333
2025-12-21,SKU0036,Sports,54,129.84,7011.36,331
2025-12-21,SKU0003,Electronics,35,107.94,3777.9,73
2025-12-22,SKU0042,Sports,109,408.14,44487.26,88
2025-12-22,SKU0016,Clothing,18,141.82,2552.76,95
2025-12-22,SKU0034,Sports,105,239.98,25197.9,379
2025-12-22,SKU0009,Electronics,17,258.17,4388.89,50
2025-12-22,SKU0048,Food,189,274.94,51963.66,410
2025-12-22,SKU0006,Clothing,68,437.11,29723.48,431
2025-12-22,SKU0014,Sports,7,198.91,1392.37,353
2025-12-22,SKU0023,Food,102,108.95,11112.9,152
2025-12-22,SKU0002,Sports,83,310.98,25811.34,420
2025-12-23,SKU0041,Electronics,63,186.97,11779.11,54
2025-12-23,SKU0037,Home,90,377.59,33983.1,154
2025-12-23,SKU0029,Clothing,166,240.55,39931.3,204
2025-12-23,SKU0004,Electronics,-18,108.51,-1953.18,72
2025-12-24,SKU0037,Home,97,408.15,39590.55,15
2025-12-24,SKU0007,Clothing,-2,38.28,-76.56,155
2025-12-24,SKU0036,Sports,49,128.98,6320.02,282
2025-12-24,SKU0006,Clothing,82,335.84,27538.88,424
2025-12-24,SKU0023,Food,107,113.79,12175.53,277
2025-12-25,SKU0014,Sports,89,215.69,19196.41,102
2025-12-25,SKU0002,Sports,144,245.82,35398.08,85
2025-12-25,SKU0024,Sports,135,26.99,3643.65,126
2025-12-25,SKU0015,Home,16,236.77,3788.32,92
2025-12-26,SKU0035,Electronics,74,109.02,8067.48,164
2025-12-26,SKU0012,Electronics,54,229.28,12381.12,39
2025-12-26,SKU0008,Clothing,51,232.47,11855.97,116
2025-12-27,SKU0042,Sports,34,361.17,12279.78,173
2025-12-27,SKU0031,Clothing,349,506.97,176932.53,480
2025-12-27,SKU0026,Food,147,94.17,13842.99,364
2025-12-27,SKU0004,Electronics,43,72.39,3112.77,26
2025-12-27,SKU0034,Sports,-16,331.35,-5301.6,39
2025-12-27,SKU0038,Food,2,309.14,618.28,418
2025-12-27,SKU0024,Sports,143,41.27,5901.61,272
2025-12-27,SKU0015,Home,59,185.58,10949.22,122
2025-12-27,SKU0040,Sports,99,380.28,37647.72,351
2025-12-28,SKU0004,Electronics,348,96.17,33467.16,337
2025-12-28,SKU0022,Food,46,418.09,19232.14,462
2025-12-28,SKU0036,Sports,24,222.43,5338.32,458
2025-12-29,SKU0042,Sports,10,547.48,5474.8,229
2025-12-29,SKU0011,Sports,71,125.97,8943.87,2
2025-12-29,SKU0008,Clothing,44,154.32,6790.08,472
2025-12-29,SKU0008,Clothing,33,189.76,6262.08,22
2025-12-29,SKU0028,Electronics,104,208.96,21731.84,390
2025-12-29,SKU0031,Clothing,8,348.21,2785.68,82
2025-12-29,SKU0022,Food,44,530.49,23341.56,216
2025-12-29,SKU0021,Home,89,435.89,38794.21,160
2025-12-30,SKU0001,Food,18,353.93,6370.74,110
2025-12-30,SKU0041,Electronics,77,323.9,24940.3,192
2025-12-30,SKU0007,Clothing,2,53.14,106.28,123
2025-12-30,SKU0030,Clothing,-4,326.78,-1307.12,213
2025-12-30,SKU0044,Electronics,22,369.59,8130.98,466
2025-12-30,SKU0010,Electronics,82,589.43,48333.26,272
2025-12-30,SKU0023,Food,51,96.91,4942.41,23
2025-12-31,SKU0011,Sports,23,91.13,2095.99,217
2025-12-31,SKU0047,Food,5,110.05,550.25,64
2025-12-31,SKU0050,Sports,3,297.94,893.82,25
2025-12-31,SKU0017,Food,42,243.54,10228.68,69
2025-12-31,SKU0043,Sports,139,429.41,59687.99,490
2025-12-31,SKU0038,Food,19,237.07,4504.33,428
2025-12-31,SKU0021,Home,33,400.31,13210.23,319
2025-12-31,SKU0049,Electronics,170,376.23,63959.1,227
2026-01-01,SKU0011,Sports,19,117.56,2233.64,65
2026-01-01,SKU0011,Sports,17,125.58,2134.86,254
2026-01-01,SKU0031,Clothing,129,332.93,42947.97,352
2026-01-02,SKU0046,Food,37,478.29,17696.73,346
2026-01-02,SKU0011,Sports,21,105.81,2222.01,7
2026-01-03,SKU0030,Clothing,172,242.62,41730.64,479
2026-01-03,SKU0039,Clothing,81,393.03,31835.43,118
2026-01-03,SKU0028,Electronics,59,273.93,16161.87,283
2026-01-03,SKU0041,Electronics,80,267.26,21380.8,48
2026-01-03,SKU0028,Electronics,63,223.64,14089.32,490
2026-01-03,SKU0048,Food,68,290.98,19786.64,22
2026-01-04,SKU0002,Sports,290,253.08,73393.2,471
2026-01-04,SKU0020,Home,1,275.7,275.7,135
2026-01-04,SKU0024,Sports,141,39.99,5638.59,236
2026-01-04,SKU0047,Food,9,71.81,646.29,460
2026-01-04,SKU0002,Sports,232,318.15,73810.8,443
2026-01-04,SKU0044,Electronics,93,371.0,34503.0,462
2026-01-04,SKU0014,Sports,1,310.63,310.63,129
2026-01-04,SKU0005,Food,96,368.95,35419.2,108
2026-01-05,SKU0019,Home,105,102.27,10738.35,1
2026-01-05,SKU0049,Electronics,76,405.18,30793.68,43
2026-01-05,SKU0026,Food,15,74.6,1119.0,93
2026-01-05,SKU0026,Food,23,108.29,2490.67,257
2026-01-05,SKU0043,Sports,49,309.95,15187.55,484
2026-01-05,SKU0031,Clothing,23,510.56,11742.88,64
2026-01-05,SKU0047,Food,56,62.44,3496.64,432
2026-01-05,SKU0009,Electronics,58,448.52,26014.16,228
2026-01-06,SKU0024,Sports,-9,34.74,-312.66,295
2026-01-06,SKU0021,Home,92,418.34,38487.28,454
2026-01-06,SKU0001,Food,7,422.58,2958.06,470
2026-01-06,SKU0007,Clothing,29,42.64,1236.56,482
2026-01-07,SKU0012,Electronics,5,233.97,1169.85,303
2026-01-08,SKU0017,Food,17,262.74,4466.58,318
2026-01-08,SKU0027,Food,73,249.17,18189.41,114
2026-01-08,SKU0029,Clothing,107,405.1,43345.7,123
2026-01-08,SKU0006,Clothing,6,562.89,3377.34,49
2026-01-08,SKU0043,Sports,144,337.3,48571.2,216
2026-01-08,SKU0048,Food,69,407.01,28083.69,314
2026-01-08,SKU0013,Food,82,357.93,29350.26,389
2026-01-08,SKU0035,Electronics,101,143.03,14446.03,36
2026-01-08,SKU0042,Sports,22,448.95,9876.9,474
2026-01-08,SKU0024,Sports,94,42.02,3949.88,8
2026-01-09,SKU0047,Food,62,100.97,6260.14,98
2026-01-09,SKU0047,Food,31,63.18,1958.58,29
2026-01-09,SKU0042,Sports,21,413.38,8680.98,6
2026-01-10,SKU0001,Food,12,286.92,3443.04,140
2026-01-10,SKU0001,Food,10,293.15,2931.5,427
2026-01-10,SKU0002,Sports,95,275.36,26159.2,123
2026-01-10,SKU0043,Sports,73,466.05,34021.65,165
2026-01-10,SKU0021,Home,54,567.56,30648.24,227
2026-01-10,SKU0033,Home,18,135.34,2436.12,437
2026-01-11,SKU0014,Sports,73,326.51,23835.23,400
2026-01-11,SKU0030,Clothing,39,384.04,14977.56,498
2026-01-11,SKU0006,Clothing,174,563.97,98130.78,103
2026-01-11,SKU0001,Food,45,428.9,19300.5,449
2026-01-11,SKU0049,Electronics,82,251.01,20582.82,2
2026-01-11,SKU0002,Sports,91,335.47,30527.77,460
2026-01-11,SKU0031,Clothing,316,514.23,162496.68,180
2026-01-11,SKU0036,Sports,41,157.89,6473.49,440
2026-01-11,SKU0015,Home,57,209.81,11959.17,198
2026-01-11,SKU0047,Food,-5,83.27,-416.35,446
2026-01-11,SKU0014,Sports,48,214.89,10314.72,262
2026-01-11,SKU0019,Home,38,108.67,4129.46,291
2026-01-11,SKU0023,Food,-5,103.81,-519.05,228
2026-01-12,SKU0019,Home,6,107.85,647.1,110
2026-01-12,SKU0048,Food,62,287.71,17838.02,68
2026-01-12,SKU0031,Clothing,98,522.87,51241.26,266
2026-01-13,SKU0026,Food,36,103.28,3718.08,47
2026-01-13,SKU0046,Food,75,272.88,20466.0,51
2026-01-13,SKU0015,Home,18,234.07,4213.26,347
2026-01-13,SKU0037,Home,155,426.52,66110.6,10
2026-01-13,SKU0006,Clothing,9,567.19,5104.71,171
2026-01-13,SKU0014,Sports,49,351.19,17208.31,397
2026-01-14,SKU0002,Sports,86,310.73,26722.78,332
2026-01-14,SKU0020,Home,20,204.97,4099.4,435
2026-01-14,SKU0016,Clothing,36,111.89,4028.04,370
2026-01-14,SKU0004,Electronics,63,64.1,4038.3,223
2026-01-14,SKU0048,Food,39,379.85,14814.15,105
2026-01-14,SKU0035,Electronics,23,123.01,2829.23,127
2026-01-14,SKU0027,Food,83,266.71,22136.93,231
2026-01-14,SKU0034,Sports,72,231.85,16693.2,238
2026-01-14,SKU0041,Electronics,97,269.13,26105.61,138
2026-01-14,SKU0027,Food,90,259.29,23336.1,387
2026-01-14,SKU0025,Electronics,684,55.41,37900.44,173
2026-01-14,SKU0008,Clothing,82,190.96,15658.72,474
2026-01-14,SKU0001,Food,13,455.06,5915.78,84
2026-01-14,SKU0021,Home,73,396.6,28951.8,402
2026-01-15,SKU0018,Electronics,46,171.39,7883.94,151
2026-01-15,SKU0038,Food,21,347.68,7301.28,195
2026-01-15,SKU0033,Home,105,178.9,18784.5,52
